Store,Date,Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,day,dayofweek,weekofyear,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_30
34,2011-05-08,826820.71,0,78.14,3.842,139.9896486,8.684,2011,5,8,6,18,653468.75,874453.88,961685.98,771065.21,828358.2342857143,1010077.7144827585
34,2011-06-05,835181.18,0,56.48,4.046,138.4131202,8.512,2011,6,5,6,22,826820.71,813486.55,1108580.19,1189556.47,821553.4957142858,1005843.065862069
34,2011-07-01,649289.75,0,34.42,3.193,136.7332569,8.549,2011,7,1,4,26,835181.18,903606.03,1160412.71,1245827.08,824652.7285714287,1000154.3363333333
34,2011-07-10,791637.53,0,56.91,3.583,140.43475,8.745,2011,7,10,6,27,649289.75,955466.84,1168815.31,948660.79,788321.8314285715,996095.1543333333
34,2011-08-04,813352.41,0,46.87,3.72,138.0638929,8.512,2011,8,4,3,31,791637.53,747577.05,1150344.39,982598.88,764917.6442857144,982831.1896666666
34,2011-08-07,827717.85,0,76.87,3.711,139.5442083,8.684,2011,8,7,6,31,813352.41,850448.54,870914.69,1282378.71,774314.1242857145,968415.3673333334
34,2011-09-09,922440.64,1,70.93,3.738,140.2310173,8.684,2011,9,9,4,36,827717.85,653468.75,762620.94,1230613.5,771066.8828571428,964383.9360000001
34,2011-09-12,948964.99,0,46.28,3.415,140.4397857,8.745,2011,9,12,0,37,922440.64,826820.71,874453.88,1162610.27,809491.4385714285,962378.6613333332
34,2011-10-06,855130.21,0,73.26,3.881,138.8606382,8.512,2011,10,6,3,40,948964.99,835181.18,813486.55,843755.12,826940.6214285714,951264.8706666667
34,2011-11-02,859258.17,1,30.45,3.239,137.1378318,8.549,2011,11,2,2,44,855130.21,649289.75,903606.03,1180183.39,829790.4828571428,938748.761
34,2011-11-03,830601.39,0,43.64,3.582,137.6269617,8.549,2011,11,3,3,44,859258.17,791637.53,955466.84,1182099.88,859785.9714285714,928637.0243333334
34,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,2011,11,11,4,45,830601.39,813352.41,747577.05,874615.32,865352.2371428572,928198.5666666667
34,2011-12-08,819911.89,0,76.67,3.812,140.0859873,8.684,2011,12,8,3,49,880576.33,827717.85,850448.54,1198014.97,874955.6542857141,918211.6646666665
34,2012-01-06,932195.52,0,73.4,3.742,142.1095438,8.876,2012,1,6,4,1,819911.89,922440.64,653468.75,1268766.76,873840.5171428572,906138.7316666667
34,2012-02-03,766571.1,0,40.07,3.816,141.3875357,8.744,2012,2,3,4,5,932195.52,948964.99,826820.71,961685.98,875234.0714285715,908058.0716666667
34,2012-03-02,746901.03,0,42.52,3.617,141.0161924,8.744,2012,3,2,4,9,766571.1,855130.21,835181.18,1108580.19,849177.8014285715,893676.6093333333
34,2012-03-08,866216.36,0,75.22,3.654,142.1916279,8.839,2012,3,8,3,10,746901.03,859258.17,649289.75,1160412.71,833716.49,876281.0850000001
34,2012-04-05,772036.6,0,53.68,3.951,142.0177929,8.876,2012,4,5,3,14,866216.36,830601.39,791637.53,1168815.31,834710.5171428572,873098.7643333334
34,2012-05-10,866064.4,0,64.5,3.985,142.8516833,8.665,2012,5,10,3,19,772036.6,880576.33,813352.41,1150344.39,826344.1185714286,861880.6446666666
34,2012-06-01,671708.09,0,35.8,3.422,140.6461359,8.744,2012,6,1,4,22,866064.4,819911.89,827717.85,870914.69,824270.9857142858,852069.0343333334
34,2012-06-04,860293.46,0,48.73,3.996,141.7712396,8.876,2012,6,4,0,23,671708.09,932195.52,922440.64,762620.94,803099.0142857142,835498.7936666666
34,2012-06-07,985479.64,0,82.08,3.475,142.2234298,8.839,2012,6,7,3,23,860293.46,766571.1,948964.99,874453.88,792827.2914285715,825830.4293333334
34,2012-07-09,984833.35,1,76.0,3.911,142.500303,8.839,2012,7,9,0,28,985479.64,746901.03,855130.21,813486.55,824099.9400000001,829649.2609999999
34,2012-08-06,873415.01,0,64.05,3.689,142.1158099,8.876,2012,8,6,0,32,984833.35,866216.36,859258.17,903606.03,858090.2714285714,837056.3413333333
34,2012-09-03,796351.35,0,44.32,3.848,141.4742857,8.744,2012,9,3,0,36,873415.01,772036.6,830601.39,955466.84,859118.65,837021.7123333333
34,2012-10-02,849779.14,1,37.86,3.64,141.1199827,8.744,2012,10,2,1,40,796351.35,866064.4,880576.33,747577.05,862592.1857142858,836450.539
34,2012-10-08,888368.8,0,78.44,3.722,142.1705634,8.839,2012,10,8,0,41,849779.14,671708.09,819911.89,850448.54,860265.72,834656.3093333334
34,2012-11-05,802383.63,0,58.97,3.889,142.0759262,8.876,2012,11,5,0,45,888368.8,860293.46,932195.52,653468.75,891217.25,832419.7080000001
34,2012-12-10,873643.14,0,55.4,4.0,142.9376167,8.665,2012,12,10,0,50,802383.63,985479.64,766571.1,826820.71,882944.4171428571,834246.594
35,2011-05-08,381017.75,0,86.71,3.652,214.2972939,8.177,2011,5,8,6,18,313387.11,354270.77,434471.38,422169.47,357870.02428571426,433490.60931034485
35,2011-06-05,393401.4,0,69.56,3.917,214.5240376,8.3,2011,6,5,6,22,381017.75,350276.29,404545.03,435972.82,361691.02142857143,418960.7513793104
35,2011-07-01,384659.85,0,54.11,2.942,210.1842358,8.395,2011,7,1,4,26,393401.4,293350.51,467711.18,434252.15,367851.7514285714,418108.77300000004
35,2011-07-10,346137.87,0,71.2,3.262,215.7831333,7.716,2011,7,10,6,27,384659.85,373703.95,469563.7,431294.45,380895.9428571429,416858.4523333333
35,2011-08-04,428727.61,0,69.39,3.645,213.8116658,8.3,2011,8,4,3,31,346137.87,417521.7,441434.2,360266.09,376957.9314285714,413863.95399999997
35,2011-08-07,377464.62,0,84.71,3.44,214.0245556,8.177,2011,8,7,6,31,428727.61,402579.84,425804.8,471088.88,378558.77571428573,413679.8026666667
35,2011-09-09,352960.64,1,77.94,3.499,214.6155376,8.177,2011,9,9,4,36,377464.62,313387.11,385672.11,467546.74,374970.88714285713,411885.475
35,2011-09-12,312298.37,0,50.64,3.147,217.6645878,7.716,2011,9,12,0,37,352960.64,381017.75,354270.77,480203.43,380624.2485714286,411641.96
35,2011-10-06,374182.04,0,82.41,3.633,213.7917147,8.3,2011,10,6,3,40,312298.37,393401.4,350276.29,405860.37,370807.19428571424,406348.94299999997
35,2011-11-02,401501.2,1,41.16,3.009,211.6985093,8.395,2011,11,2,2,44,374182.04,384659.85,293350.51,467442.94,368061.5714285714,403236.78633333335
35,2011-11-03,407506.78,0,59.15,3.448,212.8611313,8.395,2011,11,3,3,44,401501.2,346137.87,373703.95,489372.02,370467.47857142857,400613.3786666666
35,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,2011,11,11,4,45,407506.78,428727.61,417521.7,444351.61,379234.4657142857,400668.25899999996
35,2011-12-08,380188.69,0,87.64,3.608,214.3602701,8.177,2011,12,8,3,49,328498.92,377464.62,402579.84,453016.91,364916.0814285715,396036.7916666667
35,2012-01-06,306005.53,0,80.74,3.567,220.4322099,6.989,2012,1,6,4,1,380188.69,352960.64,313387.11,471713.59,365305.2342857143,392397.34733333334
35,2012-02-03,315396.72,0,64.54,3.619,219.5340975,7.244,2012,2,3,4,5,306005.53,312298.37,381017.75,434471.38,358597.3614285714,387785.8113333333
35,2012-03-02,310982.87,0,61.33,3.421,218.8619099,7.244,2012,3,2,4,9,315396.72,374182.04,393401.4,404545.03,359039.9828571429,383198.4716666667
35,2012-03-08,304989.97,0,85.56,3.404,220.6319358,6.623,2012,3,8,3,10,310982.87,401501.2,384659.85,467711.18,350011.52999999997,377840.781
35,2012-04-05,312467.52,0,77.17,3.835,220.3545033,6.989,2012,4,5,3,14,304989.97,407506.78,346137.87,469563.7,336224.21142857143,373524.734
35,2012-05-10,277137.86,0,73.57,3.611,221.8533396,6.228,2012,5,10,3,19,312467.52,328498.92,428727.61,441434.2,322647.1742857142,370455.48366666667
35,2012-06-01,329467.82,0,57.18,3.129,218.4062876,7.244,2012,6,1,4,22,277137.86,380188.69,377464.62,425804.8,315309.88,364103.03966666665
35,2012-06-04,331026.11,0,73.95,3.934,220.1204125,6.989,2012,6,4,0,23,329467.82,306005.53,352960.64,385672.11,308064.04142857145,359433.17699999997
35,2012-06-07,306578.89,0,81.52,3.232,220.567112,6.623,2012,6,7,3,23,331026.11,315396.72,312298.37,354270.77,311638.41000000003,355752.90733333334
35,2012-07-09,293728.57,1,84.19,3.697,221.1181142,6.623,2012,7,9,0,28,306578.89,310982.87,374182.04,350276.29,310378.72000000003,351778.7103333333
35,2012-08-06,338273.38,0,81.5,3.513,220.4357073,6.989,2012,8,6,0,32,293728.57,304989.97,401501.2,293350.51,307913.81999999995,348713.92566666665
35,2012-09-03,318674.93,0,63.19,3.647,219.7437314,7.244,2012,9,3,0,36,338273.38,312467.52,407506.78,373703.95,312668.59285714285,348180.67933333333
35,2012-10-02,335741.9,1,54.49,3.462,218.9551002,7.244,2012,10,2,1,40,318674.93,277137.86,328498.92,417521.7,313555.3657142857,347127.30066666665
35,2012-10-08,298947.51,0,84.41,3.49,220.6404663,6.623,2012,10,8,0,41,335741.9,329467.82,380188.69,402579.84,321927.37142857147,348540.347
35,2012-11-05,330518.34,0,76.55,3.764,220.4075581,6.989,2012,11,5,0,45,298947.51,331026.11,306005.53,313387.11,317567.32714285713,346048.4656666667
35,2012-12-10,300236.85,0,71.28,3.576,222.0510793,6.228,2012,12,10,0,50,330518.34,306578.89,315396.72,381017.75,317494.78857142857,343148.35366666666
36,2011-05-08,510787.46,0,86.71,3.684,214.2972939,8.177,2011,5,8,6,18,555925.6,517021.3,510296.07,529877.93,534603.0285714285,514633.5196551724
36,2011-06-05,547513.3,0,69.56,3.906,214.5240376,8.3,2011,6,5,6,22,510787.46,530367.83,511207.52,540189.7,533712.48,520849.6962068965
36,2011-07-01,542464.02,0,54.11,2.976,210.1842358,8.395,2011,7,1,4,26,547513.3,527117.81,481915.11,498292.53,536161.8328571429,521738.483
36,2011-07-10,522816.85,0,71.2,3.285,215.7831333,7.716,2011,7,10,6,27,542464.02,500381.23,529852.7,510427.53,538354.1485714286,522158.01933333336
36,2011-08-04,543703.16,0,69.39,3.622,213.8116658,8.3,2011,8,4,3,31,522816.85,583835.18,513015.35,508213.14,541559.2371428572,521578.9243333333
36,2011-08-07,489059.93,0,84.71,3.48,214.0245556,8.177,2011,8,7,6,31,543703.16,527572.25,517546.69,479195.02,535826.0914285715,523092.61199999996
36,2011-09-09,506273.74,1,77.94,3.546,214.6155376,8.177,2011,9,9,4,36,489059.93,555925.6,534578.78,536006.73,530324.3314285715,522380.35866666667
36,2011-09-12,537224.52,0,50.64,3.158,217.6645878,7.716,2011,9,12,0,37,506273.74,510787.46,517021.3,519255.68,523231.20857142855,522315.712
36,2011-10-06,509647.25,0,82.41,3.648,213.7917147,8.3,2011,10,6,3,40,537224.52,547513.3,530367.83,539683.42,527007.9314285715,524250.02866666665
36,2011-11-02,522514.32,1,41.16,3.022,211.6985093,8.395,2011,11,2,2,44,509647.25,542464.02,527117.81,508576.62,521598.4957142857,523371.3793333333
36,2011-11-03,505610.4,0,59.15,3.459,212.8611313,8.395,2011,11,3,3,44,522514.32,522816.85,500381.23,543234.77,518748.53857142857,523480.00066666666
36,2011-11-11,501268.78,0,63.5,3.297,216.7217373,7.716,2011,11,11,4,45,505610.4,543703.16,583835.18,524483.65,516290.4742857143,522344.23333333334
36,2011-12-08,502504.39,0,87.64,3.638,214.3602701,8.177,2011,12,8,3,49,501268.78,489059.93,527572.25,513327.55,510228.42,522100.6386666667
36,2012-01-06,531811.85,0,80.74,3.501,220.4322099,6.989,2012,1,6,4,1,502504.39,506273.74,555925.6,502456.04,512149.0571428571,520742.9593333333
36,2012-02-03,525559.17,0,64.54,3.63,219.5340975,7.244,2012,2,3,4,5,531811.85,537224.52,510787.46,510296.07,515797.3585714285,520987.2326666666
36,2012-03-02,555424.24,0,61.33,3.36,218.8619099,7.244,2012,3,2,4,9,525559.17,509647.25,547513.3,511207.52,514130.88,521394.9533333333
36,2012-03-08,521959.28,0,85.56,3.417,220.6319358,6.623,2012,3,8,3,10,555424.24,522514.32,542464.02,481915.11,520670.45,523160.55999999994
36,2012-04-05,535311.64,0,77.17,3.749,220.3545033,6.989,2012,4,5,3,14,521959.28,505610.4,522816.85,529852.7,520591.1585714286,523549.3336666667
36,2012-05-10,546122.37,0,73.57,3.617,221.8533396,6.228,2012,5,10,3,19,535311.64,501268.78,543703.16,513015.35,524834.1928571428,524352.8043333333
36,2012-06-01,558343.57,0,57.18,3.157,218.4062876,7.244,2012,6,1,4,22,546122.37,502504.39,489059.93,517546.69,531241.8485714286,526493.0463333334
36,2012-06-04,564848.78,0,73.95,3.891,220.1204125,6.989,2012,6,4,0,23,558343.57,531811.85,506273.74,534578.78,539218.8742857144,527442.7420000001
36,2012-06-07,519498.32,0,81.52,3.227,220.567112,6.623,2012,6,7,3,23,564848.78,525559.17,537224.52,517021.3,543938.4357142857,529170.5229999999
36,2012-07-09,526838.14,1,84.19,3.73,221.1181142,6.623,2012,7,9,0,28,519498.32,555424.24,509647.25,530367.83,543072.6,529235.5773333333
36,2012-08-06,528940.78,0,81.5,3.452,220.4357073,6.989,2012,8,6,0,32,526838.14,521959.28,522514.32,527117.81,538988.8714285714,528977.556
36,2012-09-03,535937.25,0,63.19,3.669,219.7437314,7.244,2012,9,3,0,36,528940.78,535311.64,505610.4,500381.23,539986.2285714286,529374.872
36,2012-10-02,527041.46,1,54.49,3.409,218.9551002,7.244,2012,10,2,1,40,535937.25,546122.37,501268.78,583835.18,540075.6014285714,529560.5193333334
36,2012-10-08,500964.59,0,84.41,3.494,220.6404663,6.623,2012,10,8,0,41,527041.46,558343.57,502504.39,527572.25,537349.7571428571,529557.9743333333
36,2012-11-05,527983.04,0,76.55,3.688,220.4075581,6.989,2012,11,5,0,45,500964.59,564848.78,531811.85,555925.6,529152.76,529577.4196666667
36,2012-12-10,521810.75,0,71.28,3.601,222.0510793,6.228,2012,12,10,0,50,527983.04,519498.32,525559.17,510787.46,523886.22571428574,527715.6816666668
37,2011-05-08,437631.44,0,90.61,3.803,129.1846452,13.503,2011,5,8,6,18,436970.1,387334.04,336227.69,360256.58,408158.1314285714,377405.5255172414
37,2011-06-05,422186.65,0,68.4,4.193,129.0444333,13.736,2011,6,5,6,22,437631.44,416953.51,355965.23,368929.55,415343.47428571427,374289.9531034483
37,2011-07-01,386344.54,0,37.64,3.287,127.1917742,14.021,2011,7,1,4,26,422186.65,411252.02,354828.65,361181.48,416091.0657142857,375886.5096666666
37,2011-07-10,449516.29,0,70.44,3.827,129.6938,12.89,2011,7,10,6,27,386344.54,396826.06,342214.9,377096.55,412532.8542857143,376756.10833333334
37,2011-08-04,392152.3,0,64.47,4.003,128.8238065,13.736,2011,8,4,3,31,449516.29,402341.76,342023.92,351925.36,420060.02999999997,379442.333
37,2011-08-07,399699.17,0,89.9,3.705,129.1125,13.503,2011,8,7,6,31,392152.3,405429.43,340147.2,376184.88,418604.39285714284,380474.6936666667
37,2011-09-09,397771.68,1,88.0,3.913,129.3686129,13.503,2011,9,9,4,36,399699.17,436970.1,382098.13,358496.14,417785.78428571427,381228.11433333333
37,2011-09-12,435401.64,0,42.17,3.644,129.8555333,12.89,2011,9,12,0,37,397771.68,437631.44,387334.04,372239.89,412186.00999999995,382756.325
37,2011-10-06,381763.02,0,78.72,3.981,129.0357097,13.736,2011,10,6,3,40,435401.64,422186.65,416953.51,380870.09,411867.46714285715,384730.217
37,2011-11-02,377672.46,1,51.3,3.381,127.859129,14.021,2011,11,2,2,44,381763.02,386344.54,411252.02,378574.44,406092.66285714286,385505.7796666667
37,2011-11-03,357897.18,0,57.75,3.818,128.3995,14.021,2011,11,3,3,44,377672.46,449516.29,396826.06,383657.44,404853.7942857143,385686.8653333334
37,2011-11-11,411116.95,0,48.76,3.824,129.8167097,12.89,2011,11,11,4,45,357897.18,392152.3,402341.76,351271.36,391765.35000000003,384921.1016666667
37,2011-12-08,387844.05,0,91.04,3.701,129.2015806,13.503,2011,12,8,3,49,411116.95,399699.17,405429.43,341630.46,394474.5857142857,386005.852
37,2012-01-06,435579.7,0,78.11,4.277,130.9592258,11.627,2012,1,6,4,1,387844.05,397771.68,436970.1,343850.34,392780.99714285723,386145.4056666667
37,2012-02-03,471115.38,0,52.27,4.178,130.6457931,12.187,2012,2,3,4,5,435579.7,435401.64,437631.44,336227.69,398182.14285714284,388955.6836666667
37,2012-03-02,457711.68,0,50.58,3.702,130.3496774,12.187,2012,3,2,4,9,471115.38,381763.02,422186.65,355965.23,403284.1057142857,393271.84766666667
37,2012-03-08,469311.17,0,88.16,3.76,130.737871,10.926,2012,3,8,3,10,457711.68,377672.46,386344.54,354828.65,414133.9142857143,397067.22566666664
37,2012-04-05,491755.69,0,76.03,4.171,131.136,11.627,2012,4,5,3,14,469311.17,357897.18,449516.29,342214.9,427225.15857142856,401503.3416666667
37,2012-05-10,458479.01,0,81.61,3.966,131.0756667,10.199,2012,5,10,3,19,491755.69,411116.95,392152.3,342023.92,446347.8028571428,406029.6903333333
37,2012-06-01,478483.2,0,50.43,3.599,130.1575161,12.187,2012,6,1,4,22,458479.01,387844.05,399699.17,340147.2,453113.81142857147,409484.7023333333
37,2012-06-04,499267.66,0,64.05,4.121,131.0375484,11.627,2012,6,4,0,23,478483.2,435579.7,397771.68,382098.13,466062.26142857136,414026.97900000005
37,2012-06-07,471086.22,0,89.13,3.765,130.7196333,10.926,2012,6,7,3,23,499267.66,471115.38,435401.64,387334.04,475160.54142857145,419268.43700000003
37,2012-07-09,490274.82,1,88.52,4.124,130.9325484,10.926,2012,7,9,0,28,471086.22,457711.68,381763.02,416953.51,475156.3757142857,423633.07099999994
37,2012-08-06,448110.25,0,84.83,4.103,130.8896774,11.627,2012,8,6,0,32,490274.82,469311.17,377672.46,411252.02,479808.2528571429,427238.9606666667
37,2012-09-03,452792.53,0,54.54,4.25,130.7413793,12.187,2012,9,3,0,36,448110.25,491755.69,357897.18,396826.06,476779.55,429264.8343333333
37,2012-10-02,469787.38,1,52.27,3.722,130.3849032,12.187,2012,10,2,1,40,452792.53,458479.01,411116.95,402341.76,471213.3842857143,430459.4683333333
37,2012-10-08,436690.13,0,95.91,3.811,130.7561613,10.926,2012,10,8,0,41,469787.38,478483.2,387844.05,405429.43,472828.8657142857,432410.647
37,2012-11-05,429914.6,0,77.27,4.186,131.1453333,11.627,2012,11,5,0,45,436690.13,499267.66,435579.7,436970.1,466858.42714285717,433739.44933333335
37,2012-12-10,437320.66,0,71.74,4.468,131.1083333,10.199,2012,12,10,0,50,429914.6,471086.22,471115.38,437631.44,456950.84714285715,434658.544
38,2011-05-08,1518790.89,0,87.73,3.684,214.2972939,8.177,2011,5,8,6,18,1553629.59,1429829.36,1279666.47,1219583.91,1469049.7628571428,1342740.9782758623
38,2011-06-05,1370920.87,0,68.75,3.906,214.5240376,8.3,2011,6,5,6,22,1518790.89,1465089.85,1630564.48,1463942.62,1481758.552857143,1380288.436551724
38,2011-07-01,1224475.12,0,52.74,2.976,210.1842358,8.395,2011,7,1,4,26,1370920.87,1632894.58,1371405.33,1352547.7,1468305.8414285716,1379976.1843333333
38,2011-07-10,1443884.39,0,71.68,3.285,215.7831333,7.716,2011,7,10,6,27,1224475.12,1541745.59,1266229.07,1345167.61,1409960.2042857143,1380139.2246666667
38,2011-08-04,1350646.16,0,69.45,3.622,213.8116658,8.3,2011,8,4,3,31,1443884.39,1343773.94,1244391.83,1431910.98,1395980.0328571429,1379470.6169999999
38,2011-08-07,1414564.53,0,84.33,3.48,214.0245556,8.177,2011,8,7,6,31,1350646.16,1316385.43,1291398.71,1512207.95,1396961.7785714285,1379407.2323333335
38,2011-09-09,1429345.86,1,79.15,3.546,214.6155376,8.177,2011,9,9,4,36,1414564.53,1553629.59,1316849.36,1230596.8,1410987.3642857145,1381720.463
38,2011-09-12,1781528.77,0,49.36,3.158,217.6645878,7.716,2011,9,12,0,37,1429345.86,1518790.89,1429829.36,1266254.21,1393232.5457142857,1381634.959
38,2011-10-06,1442092.08,0,82.75,3.648,213.7917147,8.3,2011,10,6,3,40,1781528.77,1370920.87,1465089.85,1293707.19,1430766.5285714285,1390612.3196666667
38,2011-11-02,1227893.89,1,40.34,3.022,211.6985093,8.395,2011,11,2,2,44,1442092.08,1224475.12,1632894.58,1409989.67,1440933.8442857142,1397662.1623333332
38,2011-11-03,1283716.81,0,58.35,3.459,212.8611313,8.395,2011,11,3,3,44,1227893.89,1443884.39,1541745.59,1355704.21,1441422.24,1396383.4849999999
38,2011-11-11,1456957.38,0,63.11,3.297,216.7217373,7.716,2011,11,11,4,45,1283716.81,1350646.16,1343773.94,1286598.59,1418541.157142857,1396050.4723333335
38,2011-12-08,1514055.97,0,88.27,3.638,214.3602701,8.177,2011,12,8,3,49,1456957.38,1414564.53,1316385.43,1327035.27,1433728.4742857143,1397616.0626666667
38,2012-01-06,1640476.77,0,80.33,3.501,220.4322099,6.989,2012,1,6,4,1,1514055.97,1429345.86,1553629.59,1330473.47,1447941.5371428572,1402894.4546666667
38,2012-02-03,1453047.02,0,64.05,3.63,219.5340975,7.244,2012,2,3,4,5,1640476.77,1781528.77,1518790.89,1279666.47,1478103.0957142857,1414690.394
38,2012-03-02,1396150.15,0,60.69,3.36,218.8619099,7.244,2012,3,2,4,9,1453047.02,1442092.08,1370920.87,1630564.48,1431177.1314285712,1418890.7856666667
38,2012-03-08,1608277.74,0,84.05,3.417,220.6319358,6.623,2012,3,8,3,10,1396150.15,1227893.89,1224475.12,1371405.33,1424613.9985714287,1421080.0083333333
38,2012-04-05,1512227.34,0,77.15,3.749,220.3545033,6.989,2012,4,5,3,14,1608277.74,1283716.81,1443884.39,1266229.07,1478954.5485714285,1432033.7173333333
38,2012-05-10,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,5,10,3,19,1512227.34,1456957.38,1350646.16,1244391.83,1511598.91,1428089.146
38,2012-06-01,1478537.93,0,55.83,3.157,218.4062876,7.244,2012,6,1,4,22,1574408.67,1514055.97,1414564.53,1291398.71,1528377.6657142858,1434855.9239999999
38,2012-06-04,1764847.94,0,73.49,3.891,220.1204125,6.989,2012,6,4,0,23,1478537.93,1640476.77,1429345.86,1316849.36,1523303.66,1441932.886
38,2012-06-07,1659221.99,0,81.05,3.227,220.567112,6.623,2012,6,7,3,23,1764847.94,1453047.02,1781528.77,1429829.36,1541070.9700000002,1459281.423
38,2012-07-09,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,7,9,0,28,1659221.99,1396150.15,1442092.08,1465089.85,1570524.5371428567,1471542.199
38,2012-08-06,1623442.24,0,81.12,3.452,220.4357073,6.989,2012,8,6,0,32,1609811.75,1608277.74,1227893.89,1632894.58,1601047.6228571427,1481307.612
38,2012-09-03,1470764.35,0,61.64,3.669,219.7437314,7.244,2012,9,3,0,36,1623442.24,1512227.34,1283716.81,1541745.59,1603213.98,1487761.3746666668
38,2012-10-02,1442988.44,1,52.89,3.409,218.9551002,7.244,2012,10,2,1,40,1470764.35,1574408.67,1456957.38,1343773.94,1597290.6957142858,1487950.5246666668
38,2012-10-08,1641867.92,0,83.47,3.494,220.6404663,6.623,2012,10,8,0,41,1442988.44,1478537.93,1514055.97,1316385.43,1578516.3771428573,1481620.32
38,2012-11-05,1470792.41,0,75.52,3.688,220.4075581,6.989,2012,11,5,0,45,1641867.92,1764847.94,1640476.77,1553629.59,1601849.232857143,1484957.731
38,2012-12-10,1494417.07,0,69.88,3.601,222.0510793,6.228,2012,12,10,0,50,1470792.41,1659221.99,1453047.02,1518790.89,1559841.3,1489191.68
39,2011-05-08,1063818.2,0,68.1,3.903,136.0540323,4.584,2011,5,8,6,18,1011321.18,1048866.3,967310.82,891152.33,1004883.1957142857,1008637.5827586207
39,2011-06-05,1016752.55,0,50.81,4.078,134.5143667,4.781,2011,6,5,6,22,1063818.2,957298.26,1111215.72,1041202.13,1007019.1814285713,994603.9893103449
39,2011-07-01,894280.19,0,24.05,3.193,132.8823226,5.114,2011,7,1,4,26,1016752.55,1059676.62,1007574.67,1087578.78,1015512.6514285716,995342.2746666668
39,2011-07-10,1070389.98,0,50.21,3.633,136.472,4.42,2011,7,10,6,27,894280.19,1075687.74,955338.29,976453.34,991884.59,995446.5366666667
39,2011-08-04,947753.32,0,34.77,3.72,134.1777742,4.781,2011,8,4,3,31,1070389.98,904261.65,899352.4,1000582.06,991127.7671428572,996419.465
39,2011-08-07,1107366.06,0,67.86,3.784,135.6283333,4.584,2011,8,7,6,31,947753.32,977070.62,935481.32,1052429.03,997340.8628571427,991758.6163333333
39,2011-09-09,1021391.99,1,64.83,3.809,136.2745806,4.584,2011,9,9,4,36,1107366.06,1011321.18,841889.08,1001943.8,1015954.4971428572,996122.3736666667
39,2011-09-12,1158708.98,0,34.48,3.47,136.5030667,4.42,2011,9,12,0,37,1021391.99,1063818.2,1048866.3,990152.28,1017393.1842857143,996816.0380000001
39,2011-10-06,984336.04,0,64.19,3.924,134.9425484,4.781,2011,10,6,3,40,1158708.98,1016752.55,957298.26,968270.66,1030949.0099999999,1000358.703
39,2011-11-02,931939.52,1,16.87,3.255,133.260871,5.114,2011,11,2,2,44,984336.04,894280.19,1059676.62,1057295.87,1026318.08,999771.7776666667
39,2011-11-03,860255.58,0,30.53,3.6,133.7361429,5.114,2011,11,3,3,44,931939.52,1070389.98,1075687.74,1009797.06,1031697.9842857143,997831.3523333333
39,2011-11-11,1037687.07,0,40.75,3.57,136.4618065,4.42,2011,11,11,4,45,860255.58,947753.32,904261.65,972405.38,1001678.7842857143,994230.8496666667
39,2011-12-08,955506.95,0,68.3,3.88,136.144129,4.584,2011,12,8,3,49,1037687.07,1107366.06,977070.62,919839.19,1014526.4628571429,993577.223
39,2012-01-06,1037464.27,0,64.75,3.798,138.1138065,4.125,2012,1,6,4,1,955506.95,1021391.99,1011321.18,1058250.91,992832.3042857143,991767.5526666667
39,2012-02-03,927732.02,0,23.79,3.827,137.4238966,4.261,2012,2,3,4,5,1037464.27,1158708.98,1063818.2,967310.82,995128.3442857143,993936.1823333333
39,2012-03-02,979552.34,0,27.86,3.633,137.0632581,4.261,2012,3,2,4,9,927732.02,984336.04,1016752.55,1111215.72,962131.6357142858,994199.2766666667
39,2012-03-08,1068346.76,0,70.15,3.698,138.1735806,4.156,2012,3,8,3,10,979552.34,931939.52,894280.19,1007574.67,961448.25,991575.991
39,2012-04-05,993311.59,0,44.47,3.991,138.0332,4.125,2012,4,5,3,14,1068346.76,860255.58,1070389.98,955338.29,980934.9985714286,994943.8556666668
39,2012-05-10,1069112.0,0,57.21,4.027,138.8256,4.145,2012,5,10,3,19,993311.59,1037687.07,947753.32,899352.4,999943.0,991013.718
39,2012-06-01,954576.86,0,23.29,3.439,136.698129,4.261,2012,6,1,4,22,1069112.0,955506.95,1107366.06,935481.32,1004432.2757142857,993064.9623333333
39,2012-06-04,1132064.23,0,36.54,3.957,137.7970968,4.125,2012,6,4,0,23,954576.86,1037464.27,1021391.99,841889.08,1004299.4057142857,993039.5813333334
39,2012-06-07,1182901.56,0,69.08,3.538,138.2296333,4.156,2012,6,7,3,23,1132064.23,927732.02,1158708.98,1048866.3,1017813.6857142858,1000796.6423333333
39,2012-07-09,1088248.4,1,65.06,3.921,138.4729355,4.156,2012,7,9,0,28,1182901.56,979552.34,984336.04,957298.26,1054266.4771428572,1009043.9836666666
39,2012-08-06,1079386.88,0,55.78,3.746,138.1174194,4.125,2012,8,6,0,32,1088248.4,1068346.76,931939.52,1059676.62,1069794.4857142859,1017255.961
39,2012-09-03,954233.87,0,30.58,3.876,137.5066897,4.261,2012,9,3,0,36,1079386.88,993311.59,860255.58,1075687.74,1071371.6457142856,1018273.3136666666
